timestamp,batt_volt,batt_level,height
1574571300,3.7,85,151
1574571600,3.7,85,151
1574571900,3.7,85,151
1574572200,3.7,85,151
1574572500,3.7,85,151
1574572800,3.7,85,151
1574573100,3.7,85,151
1574573400,3.7,85,151
1574573700,3.7,85,151
1574574000,3.7,85,151
1574574300,3.7,85,151
1574574600,3.7,85,151
1574574900,3.7,85,151
1574575200,3.7,85,151
1574575500,3.7,85,151
1574575800,3.7,85,151
1574576100,3.7,85,151
1574576400,3.7,85,151
1574576700,3.7,85,151
1574577000,3.7,85,151
1574577300,3.7,85,151
1574577600,3.7,85,151
1574577900,3.7,85,151
1574578200,3.7,85,151
1574578500,3.7,85,151
1574578800,3.7,85,151
1574579100,3.7,85,151
1574579400,3.7,85,151
1574579700,3.7,85,151
1574580000,3.7,85,151
1574580300,3.7,85,151
1574580600,3.7,85,151
1574580900,3.7,85,151
1574581200,3.7,85,151
1574581500,3.7,85,151
1574581800,3.7,85,151
1574582100,3.7,85,151
1574582400,3.7,85,151
1574582700,3.7,85,151
1574583000,3.7,85,151
1574583300,3.7,85,151
1574583600,3.7,85,151
1574583900,3.7,85,151
1574584200,3.7,85,151
1574584500,3.7,85,151
1574584800,3.7,85,151
1574585100,3.7,85,151
1574585400,3.7,85,151
1574585700,3.7,85,151
1574586000,3.7,85,151
1574586300,3.7,85,151
1574586600,3.7,85,151
1574586900,3.7,85,151
1574587200,3.7,85,151
1574587500,3.7,85,151
1574587800,3.7,85,151
1574588100,3.7,85,151
1574588400,3.7,85,151
1574588700,3.7,85,151
1574589000,3.7,85,151
1574589300,3.7,85,151
1574589600,3.7,85,151
1574589900,3.7,85,151
1574590200,3.7,85,151
1574590500,3.7,85,151
1574590800,3.7,85,151
1574591100,3.7,85,151
1574591400,3.7,85,151
1574591700,3.7,85,151
1574592000,3.7,85,151
1574592300,3.7,85,151
1574592600,3.7,85,151
1574592900,3.7,85,151
1574593200,3.7,85,151
1574593500,3.7,85,151
1574593800,3.7,85,151
1574594100,3.7,85,151
1574594400,3.7,85,151
1574594700,3.7,85,151
1574595000,3.7,85,151
1574595300,3.7,85,151
1574595600,3.7,85,151
1574595900,3.7,85,151
1574596200,3.7,85,151
1574596500,3.7,85,151
1574596800,3.7,85,151
1574597100,3.7,85,151
1574597400,3.7,85,151
1574597700,3.7,85,151
1574598000,3.7,85,151
1574598300,3.7,85,151
1574598600,3.7,85,151
1574598900,3.7,85,151
1574599200,3.7,85,151
1574599500,3.7,85,151
1574599800,3.7,85,151
1574600100,3.7,85,151
1574600400,3.7,85,151
1574600700,3.7,85,151
1574601000,3.7,85,151
1574601300,3.7,85,151
1574601600,3.7,85,151
1574601900,3.7,85,151
1574602200,3.7,85,151
1574602500,3.7,85,151
1574602800,3.7,85,151
1574603100,3.7,85,151
1574603400,3.7,85,151
1574603700,3.7,85,151
1574604000,3.7,85,151
1574604300,3.7,85,151
1574604600,3.7,85,151
1574604900,3.7,85,151
1574605200,3.7,85,151
1574605500,3.7,85,151
1574605800,3.7,85,151
1574606100,3.7,85,151
1574606400,3.7,85,151
1574606700,3.7,85,151
1574607000,3.7,85,151
1574607300,3.7,85,151
1574607600,3.7,85,151
1574607900,3.7,85,151
1574608200,3.7,85,151
1574608500,3.7,85,151
1574608800,3.7,85,151
1574609100,3.7,85,151
1574609400,3.7,85,151
1574609700,3.7,85,151
1574610000,3.7,85,151
1574610300,3.7,85,151
1574610600,3.7,85,151
1574610900,3.7,85,151
1574611200,3.7,85,151
1574611500,3.7,85,151
1574611800,3.7,85,151
1574612100,3.7,85,151
1574612400,3.7,85,151
1574612700,3.7,85,151
1574613000,3.7,85,151
1574613300,3.7,85,151
1574613600,3.7,85,151
1574613900,3.7,85,151
1574614200,3.7,85,151
1574614500,3.7,85,151
1574614800,3.7,85,151
1574615100,3.7,85,151
1574615400,3.7,85,151
1574615700,3.7,85,151
1574616000,3.7,85,151
1574616300,3.7,85,151
1574616600,3.7,85,151
1574616900,3.7,85,151
1574617200,3.7,85,151
1574617500,3.7,85,151
1574617800,3.7,85,151
1574618100,3.7,85,151
1574618400,3.7,85,151
1574618700,3.7,85,151
1574619000,3.7,85,151
1574619300,3.7,85,151
1574619600,3.7,85,151
1574619900,3.7,85,151
1574620200,3.7,85,151
1574620500,3.7,85,151
1574620800,3.7,85,151
1574621100,3.7,85,151
1574621400,3.7,85,151
1574621700,3.7,85,151
1574622000,3.7,85,151
1574622300,3.7,85,151
1574622600,3.7,85,151
1574622900,3.7,85,151
1574623200,3.7,85,151
1574623500,3.7,85,151
1574623800,3.7,85,151
1574624100,3.7,85,151
1574624400,3.7,85,151
1574624700,3.7,85,151
1574625000,3.7,85,151
1574625300,3.7,85,151
1574625600,3.7,85,151
1574625900,3.7,85,151
1574626200,3.7,85,151
1574626500,3.7,85,151
1574626800,3.7,85,151
1574627100,3.7,85,151
1574627400,3.7,85,151
1574627700,3.7,85,151
1574628000,3.7,85,151
1574628300,3.7,85,151
1574628600,3.7,85,151
1574628900,3.7,85,151
1574629200,3.7,85,151
1574629500,3.7,85,151
1574629800,3.7,85,151
1574630100,3.7,85,151
1574630400,3.7,85,151
1574630700,3.7,85,151
1574631000,3.7,85,151
1574631300,3.7,85,151
1574631600,3.7,85,151
1574631900,3.7,85,151
1574632200,3.7,85,151
1574632500,3.7,85,151
1574632800,3.7,85,151
1574633100,3.7,85,151
1574633400,3.7,85,151
1574633700,3.7,85,151
1574634000,3.7,85,151
1574634300,3.7,85,151
1574634600,3.7,85,151
1574634900,3.7,85,151
1574635200,3.7,85,151
1574635500,3.7,85,151
1574635800,3.7,85,151
1574636100,3.7,85,151
1574636400,3.7,85,151
1574636700,3.7,85,151
1574637000,3.7,85,151
1574637300,3.7,85,151
1574637600,3.7,85,151
1574637900,3.7,85,151
1574638200,3.7,85,151
1574638500,3.7,85,151
1574638800,3.7,85,151
1574639100,3.7,85,151
1574639400,3.7,85,151
1574639700,3.7,85,151
1574640000,3.7,85,151
1574640300,3.7,85,151
1574640600,3.7,85,151
1574640900,3.7,85,151
1574641200,3.7,85,151
1574641500,3.7,85,151
1574641800,3.7,85,151
1574642100,3.7,85,151
1574642400,3.7,85,151
1574642700,3.7,85,151
1574643000,3.7,85,151
1574643300,3.7,85,151
1574643600,3.7,85,151
1574643900,3.7,85,151
1574644200,3.7,85,151
1574644500,3.7,85,151
1574644800,3.7,85,151
1574645100,3.7,85,151
1574645400,3.7,85,151
1574645700,3.7,85,151
1574646000,3.7,85,151
1574646300,3.7,85,151
1574646600,3.7,85,151
1574646900,3.7,85,151
1574647200,3.7,85,151
1574647500,3.7,85,151
1574647800,3.7,85,151
1574648100,3.7,85,151
1574648400,3.7,85,151
1574648700,3.7,85,151
1574649000,3.7,85,151
1574649300,3.7,85,151
1574649600,3.7,85,151
1574649900,3.7,85,151
1574650200,3.7,85,151
1574650500,3.7,85,151
1574650800,3.7,85,151
1574651100,3.7,85,151
1574651400,3.7,85,151
1574651700,3.7,85,151
1574652000,3.7,85,151
1574652300,3.7,85,151
1574652600,3.7,85,151
1574652900,3.7,85,151
1574653200,3.7,85,151
1574653500,3.7,85,151
1574653800,3.7,85,151
1574654100,3.7,85,151
1574654400,3.7,85,151
1574654700,3.7,85,151
1574655000,3.7,85,151
1574655300,3.7,85,151
1574655600,3.7,85,151
1574655900,3.7,85,151
1574656200,3.7,85,151
1574656500,3.7,85,151
1574656800,3.7,85,151
1574657100,3.7,85,151
1574657400,3.7,85,151
1574657700,3.7,85,151
1574658000,3.7,85,151
1574658300,3.7,85,151
1574658600,3.7,85,151
1574658900,3.7,85,151
1574659200,3.7,85,151
1574659500,3.7,85,151
1574659800,3.7,85,151
1574660100,3.7,85,151
1574660400,3.7,85,151
1574660700,3.7,85,151
1574661000,3.7,85,151
1574661300,3.7,85,151
1574661600,3.7,85,151
1574661900,3.7,85,151
1574662200,3.7,85,151
1574662500,3.7,85,151
1574662800,3.7,85,151
1574663100,3.7,85,151
1574663400,3.7,85,151
1574663700,3.7,85,151
1574664000,3.7,85,151
1574664300,3.7,85,151
1574664600,3.7,85,151
1574664900,3.7,85,151
1574665200,3.7,85,151
1574665500,3.7,85,151
1574665800,3.7,85,151
1574666100,3.7,85,151
1574666400,3.7,85,151
1574666700,3.7,85,151
1574667000,3.7,85,151
1574667300,3.7,85,151
1574667600,3.7,85,151
1574667900,3.7,85,151
1574668200,3.7,85,151
1574668500,3.7,85,151
1574668800,3.7,85,151
1574669100,3.7,85,151
1574669400,3.7,85,151
1574669700,3.7,85,151
1574670000,3.7,85,151
1574670300,3.7,85,151
1574670600,3.7,85,151
1574670900,3.7,85,151
1574671200,3.7,85,151
1574671500,3.7,85,151
1574671800,3.7,85,151
1574672100,3.7,85,151
1574672400,3.7,85,151
1574672700,3.7,85,151
1574673000,3.7,85,151
1574673300,3.7,85,151
1574673600,3.7,85,151
1574673900,3.7,85,151
1574674200,3.7,85,151
1574674500,3.7,85,151
1574674800,3.7,85,151
1574675100,3.7,85,151
1574675400,3.7,85,151
1574675700,3.7,85,151
1574676000,3.7,85,151
1574676300,3.7,85,151
1574676600,3.7,85,151
1574676900,3.7,85,151
1574677200,3.7,85,151
1574677500,3.7,85,151
1574677800,3.7,85,151
1574678100,3.7,85,151
1574678400,3.7,85,151
1574678700,3.7,85,151
1574679000,3.7,85,151
1574679300,3.7,85,151
1574679600,3.7,85,151
1574679900,3.7,85,151
1574680200,3.7,85,151
1574680500,3.7,85,151
1574680800,3.7,85,151
1574681100,3.7,85,151
1574681400,3.7,85,151
1574681700,3.7,85,151
1574682000,3.7,85,151
1574682300,3.7,85,151
1574682600,3.7,85,151
1574682900,3.7,85,151
1574683200,3.7,85,151
1574683500,3.7,85,151
1574683800,3.7,85,151
1574684100,3.7,85,151
1574684400,3.7,85,151
1574684700,3.7,85,151
1574685000,3.7,85,151
1574685300,3.7,85,151
1574685600,3.7,85,151
1574685900,3.7,85,151
1574686200,3.7,85,151
1574686500,3.7,85,151
1574686800,3.7,85,151
1574687100,3.7,85,151
1574687400,3.7,85,151
1574687700,3.7,85,151
1574688000,3.7,85,151
1574688300,3.7,85,151
1574688600,3.7,85,151
1574688900,3.7,85,151
1574689200,3.7,85,151
1574689500,3.7,85,151
1574689800,3.7,85,151
1574690100,3.7,85,151
1574690400,3.7,85,151
1574690700,3.7,85,151
1574691000,3.7,85,151
1574691300,3.7,85,151
1574691600,3.7,85,151
1574691900,3.7,85,151
1574692200,3.7,85,151
1574692500,3.7,85,151
1574692800,3.7,85,151
1574693100,3.7,85,151
1574693400,3.7,85,151
1574693700,3.7,85,151
1574694000,3.7,85,151
1574694300,3.7,85,151
1574694600,3.7,85,151
1574694900,3.7,85,151
1574695200,3.7,85,151
1574695500,3.7,85,151
1574695800,3.7,85,151
1574696100,3.7,85,151
1574696400,3.7,85,151
1574696700,3.7,85,151
1574697000,3.7,85,151
1574697300,3.7,85,151
1574697600,3.7,85,151
1574697900,3.7,85,151
1574698200,3.7,85,151
1574698500,3.7,85,151
1574698800,3.7,85,151
1574699100,3.7,85,151
1574699400,3.7,85,151
1574699700,3.7,85,151
1574700000,3.7,85,151
1574700300,3.7,85,151
1574700600,3.7,85,151
1574700900,3.7,85,151
1574701200,3.7,85,151
1574701500,3.7,85,151
1574701800,3.7,85,151
1574702100,3.7,85,151
1574702400,3.7,85,151
1574702700,3.7,85,151
1574703000,3.7,85,151
1574703300,3.7,85,151
1574703600,3.7,85,151
1574703900,3.7,85,151
1574704200,3.7,85,151
1574704500,3.7,85,151
1574704800,3.7,85,151
1574705100,3.7,85,151
1574705400,3.7,85,151
1574705700,3.7,85,151
1574706000,3.7,85,151
1574706300,3.7,85,151
1574706600,3.7,85,151
1574706900,3.7,85,151
1574707200,3.7,85,151
1574707500,3.7,85,151
1574707800,3.7,85,151
1574708100,3.7,85,151
1574708400,3.7,85,151
1574708700,3.7,85,151
1574709000,3.7,85,151
1574709300,3.7,85,151
1574709600,3.7,85,151
1574709900,3.7,85,151
1574710200,3.7,85,151
1574710500,3.7,85,151
1574710800,3.7,85,151
1574711100,3.7,85,151
1574711400,3.7,85,151
1574711700,3.7,85,151
1574712000,3.7,85,151
1574712300,3.7,85,151
1574712600,3.7,85,151
1574712900,3.7,85,151
1574713200,3.7,85,151
1574713500,3.7,85,151
1574713800,3.7,85,151
1574714100,3.7,85,151
1574714400,3.7,85,151
1574714700,3.7,85,151
1574715000,3.7,85,151
1574715300,3.7,85,151
1574715600,3.7,85,151
1574715900,3.7,85,151
1574716200,3.7,85,151
1574716500,3.7,85,151
1574716800,3.7,85,151
1574717100,3.7,85,151
1574717400,3.7,85,151
1574717700,3.7,85,151
1574718000,3.7,85,151
1574718300,3.7,85,151
1574718600,3.7,85,151
1574718900,3.7,85,151
1574719200,3.7,85,151
1574719500,3.7,85,151
1574719800,3.7,85,151
1574720100,3.7,85,151
1574720400,3.7,85,151
1574720700,3.7,85,151
1574721000,3.7,85,151
1574721300,3.7,85,151
1574721600,3.7,85,151
1574721900,3.7,85,151
1574722200,3.7,85,151
1574722500,3.7,85,151
1574722800,3.7,85,151
1574723100,3.7,85,151
1574723400,3.7,85,151
1574723700,3.7,85,151
1574724000,3.7,85,151
1574724300,3.7,85,151
1574724600,3.7,85,151
1574724900,3.7,85,151
1574725200,3.7,85,151
1574725500,3.7,85,151
1574725800,3.7,85,151
1574726100,3.7,85,151
1574726400,3.7,85,151
1574726700,3.7,85,151
1574727000,3.7,85,151
1574727300,3.7,85,151
1574727600,3.7,85,151
1574727900,3.7,85,151
1574728200,3.7,85,151
1574728500,3.7,85,151
1574728800,3.7,85,151
1574729100,3.7,85,151
1574729400,3.7,85,151
1574729700,3.7,85,151
1574730000,3.7,85,151
1574730300,3.7,85,151
1574730600,3.7,85,151
1574730900,3.7,85,151
1574731200,3.7,85,151
1574731500,3.7,85,151
1574731800,3.7,85,151
1574732100,3.7,85,151
1574732400,3.7,85,151
1574732700,3.7,85,151
1574733000,3.7,85,151
1574733300,3.7,85,151
1574733600,3.7,85,151
1574733900,3.7,85,151
1574734200,3.7,85,151
1574734500,3.7,85,151
1574734800,3.7,85,151
1574735100,3.7,85,151
1574735400,3.7,85,151
1574735700,3.7,85,151
1574736000,3.7,85,151
1574736300,3.7,85,151
1574736600,3.7,85,151
1574736900,3.7,85,151
1574737200,3.7,85,151
1574737500,3.7,85,151
1574737800,3.7,85,151
1574738100,3.7,85,151
1574738400,3.7,85,151
1574738700,3.7,85,151
1574739000,3.7,85,151
1574739300,3.7,85,151
1574739600,3.7,85,151
1574739900,3.7,85,151
1574740200,3.7,85,151
1574740500,3.7,85,151
1574740800,3.7,85,151
1574741100,3.7,85,151
1574741400,3.7,85,151
1574741700,3.7,85,151
1574742000,3.7,85,151
1574742300,3.7,85,151
1574742600,3.7,85,151
1574742900,3.7,85,151
1574743200,3.7,85,151
1574743500,3.7,85,151
1574743800,3.7,85,151
1574744100,3.7,85,151
1574744400,3.7,85,151
1574744700,3.7,85,151
1574745000,3.7,85,151
1574745300,3.7,85,151
1574745600,3.7,85,151
1574745900,3.7,85,151
1574746200,3.7,85,151
1574746500,3.7,85,151
1574746800,3.7,85,151
1574747100,3.7,85,151
1574747400,3.7,85,151
1574747700,3.7,85,151
1574748000,3.7,85,151
1574748300,3.7,85,151
1574748600,3.7,85,151
1574748900,3.7,85,151
1574749200,3.7,85,151
1574749500,3.7,85,151
1574749800,3.7,85,151
1574750100,3.7,85,151
1574750400,3.7,85,151
1574750700,3.7,85,151
1574751000,3.7,85,151
1574751300,3.7,85,151
1574751600,3.7,85,151
1574751900,3.7,85,151
1574752200,3.7,85,151
1574752500,3.7,85,151
1574752800,3.7,85,151
1574753100,3.7,85,151
1574753400,3.7,85,151
1574753700,3.7,85,151
1574754000,3.7,85,151
1574754300,3.7,85,151
1574754600,3.7,85,151
1574754900,3.7,85,151
1574755200,3.7,85,151
1574755500,3.7,85,151
1574755800,3.7,85,151
1574756100,3.7,85,151
1574756400,3.7,85,151
1574756700,3.7,85,151
1574757000,3.7,85,151
1574757300,3.7,85,151
1574757600,3.7,85,151
1574757900,3.7,85,151
1574758200,3.7,85,151
1574758500,3.7,85,151
1574758800,3.7,85,151
1574759100,3.7,85,151
1574759400,3.7,85,151
1574759700,3.7,85,151
1574760000,3.7,85,151
1574760300,3.7,85,151
1574760600,3.7,85,151
1574760900,3.7,85,151
1574761200,3.7,85,151
1574761500,3.7,85,151
1574761800,3.7,85,151
1574762100,3.7,85,151
1574762400,3.7,85,151
1574762700,3.7,85,151
1574763000,3.7,85,151
1574763300,3.7,85,151
1574763600,3.7,85,151
1574763900,3.7,85,151
1574764200,3.7,85,151
1574764500,3.7,85,151
1574764800,3.7,85,151
1574765100,3.7,85,151
1574765400,3.7,85,151
1574765700,3.7,85,151
1574766000,3.7,85,151
1574766300,3.7,85,151
1574766600,3.7,85,151
1574766900,3.7,85,151
1574767200,3.7,85,151
1574767500,3.7,85,151
1574767800,3.7,85,151
1574768100,3.7,85,151
1574768400,3.7,85,151
1574768700,3.7,85,151
1574769000,3.7,85,151
1574769300,3.7,85,151
1574769600,3.7,85,151
1574769900,3.7,85,151
1574770200,3.7,85,151
1574770500,3.7,85,151
1574770800,3.7,85,151
1574771100,3.7,85,151
1574771400,3.7,85,151
1574771700,3.7,85,151
1574772000,3.7,85,151
1574772300,3.7,85,151
1574772600,3.7,85,151
1574772900,3.7,85,151
1574773200,3.7,85,151
1574773500,3.7,85,151
1574773800,3.7,85,151
1574774100,3.7,85,151
1574774400,3.7,85,151
1574774700,3.7,85,151
1574775000,3.7,85,151
1574775300,3.7,85,151
1574775600,3.7,85,151
1574775900,3.7,85,151
1574776200,3.7,85,151
1574776500,3.7,85,151
1574776800,3.7,85,151
1574777100,3.7,85,151
1574777400,3.7,85,151
1574777700,3.7,85,151
1574778000,3.7,85,151
1574778300,3.7,85,151
1574778600,3.7,85,151
1574778900,3.7,85,151
1574779200,3.7,85,151
1574779500,3.7,85,151
1574779800,3.7,85,151
1574780100,3.7,85,151
1574780400,3.7,85,151
1574780700,3.7,85,151
1574781000,3.7,85,151
1574781300,3.7,85,151
1574781600,3.7,85,151
1574781900,3.7,85,151
1574782200,3.7,85,151
1574782500,3.7,85,151
1574782800,3.7,85,151
1574783100,3.7,85,151
1574783400,3.7,85,151
1574783700,3.7,85,151
1574784000,3.7,85,151
1574784300,3.7,85,151
1574784600,3.7,85,151
1574784900,3.7,85,151
1574785200,3.7,85,151
1574785500,3.7,85,151
1574785800,3.7,85,151
1574786100,3.7,85,151
1574786400,3.7,85,151
1574786700,3.7,85,151
1574787000,3.7,85,151
1574787300,3.7,85,151
1574787600,3.7,85,151
1574787900,3.7,85,151
1574788200,3.7,85,151
1574788500,3.7,85,151
1574788800,3.7,85,151
1574789100,3.7,85,151
1574789400,3.7,85,151
1574789700,3.7,85,151
1574790000,3.7,85,151
1574790300,3.7,85,151
1574790600,3.7,85,151
1574790900,3.7,85,151
1574791200,3.7,85,151
1574791500,3.7,85,151
1574791800,3.7,85,151
1574792100,3.7,85,151
1574792400,3.7,85,151
1574792700,3.7,85,151
1574793000,3.7,85,151
1574793300,3.7,85,151
1574793600,3.7,85,151
1574793900,3.7,85,151
1574794200,3.7,85,151
1574794500,3.7,85,151
1574794800,3.7,85,151
1574795100,3.7,85,151
1574795400,3.7,85,151
1574795700,3.7,85,151
1574796000,3.7,85,151
1574796300,3.7,85,151
1574796600,3.7,85,151
1574796900,3.7,85,151
1574797200,3.7,85,151
1574797500,3.7,85,151
1574797800,3.7,85,151
1574798100,3.7,85,151
1574798400,3.7,85,151
1574798700,3.7,85,151
1574799000,3.7,85,151
1574799300,3.7,85,151
1574799600,3.7,85,151
1574799900,3.7,85,151
1574800200,3.7,85,151
1574800500,3.7,85,151
1574800800,3.7,85,151
1574801100,3.7,85,151
1574801400,3.7,85,151
1574801700,3.7,85,151
1574802000,3.7,85,151
1574802300,3.7,85,151
1574802600,3.7,85,151
1574802900,3.7,85,151
1574803200,3.7,85,151
1574803500,3.7,85,151
1574803800,3.7,85,151
1574804100,3.7,85,151
1574804400,3.7,85,151
1574804700,3.7,85,151
1574805000,3.7,85,151
1574805300,3.7,85,151
1574805600,3.7,85,151
1574805900,3.7,85,151
1574806200,3.7,85,151
1574806500,3.7,85,151
1574806800,3.7,85,151
1574807100,3.7,85,151
1574807400,3.7,85,151
1574807700,3.7,85,151
1574808000,3.7,85,151
1574808300,3.7,85,151
1574808600,3.7,85,151
1574808900,3.7,85,151
1574809200,3.7,85,151
1574809500,3.7,85,151
1574809800,3.7,85,151
1574810100,3.7,85,151
1574810400,3.7,85,151
1574810700,3.7,85,151
1574811000,3.7,85,151
1574811300,3.7,85,151
1574811600,3.7,85,151
1574811900,3.7,85,151
1574812200,3.7,85,151
1574812500,3.7,85,151
1574812800,3.7,85,151
1574813100,3.7,85,151
1574813400,3.7,85,151
1574813700,3.7,85,151
1574814000,3.7,85,151
1574814300,3.7,85,151
1574814600,3.7,85,151
1574814900,3.7,85,151
1574815200,3.7,85,151
1574815500,3.7,85,151
1574815800,3.7,85,151
1574816100,3.7,85,151
1574816400,3.7,85,151
1574816700,3.7,85,151
1574817000,3.7,85,151
1574817300,3.7,85,151
1574817600,3.7,85,151
1574817900,3.7,85,151
1574818200,3.7,85,151
1574818500,3.7,85,151
1574818800,3.7,85,151
1574819100,3.7,85,151
1574819400,3.7,85,151
1574819700,3.7,85,151
1574820000,3.7,85,151
1574820300,3.7,85,151
1574820600,3.7,85,151
1574820900,3.7,85,151
1574821200,3.7,85,151
1574821500,3.7,85,151
1574821800,3.7,85,151
1574822100,3.7,85,151
1574822400,3.7,85,151
1574822700,3.7,85,151
1574823000,3.7,85,151
1574823300,3.7,85,151
1574823600,3.7,85,151
1574823900,3.7,85,151
1574824200,3.7,85,151
1574824500,3.7,85,151
1574824800,3.7,85,151
1574825100,3.7,85,151
1574825400,3.7,85,151
1574825700,3.7,85,151
1574826000,3.7,85,151
1574826300,3.7,85,151
1574826600,3.7,85,151
1574826900,3.7,85,151
1574827200,3.7,85,151
1574827500,3.7,85,151
1574827800,3.7,85,151
1574828100,3.7,85,151
1574828400,3.7,85,151
1574828700,3.7,85,151
1574829000,3.7,85,151
1574829300,3.7,85,151
1574829600,3.7,85,151
1574829900,3.7,85,151
1574830200,3.7,85,151
1574830500,3.7,85,151
1574830800,3.7,85,151
1574831100,3.7,85,151
1574831400,3.7,85,151
1574831700,3.7,85,151
1574832000,3.7,85,151
1574832300,3.7,85,151
1574832600,3.7,85,151
1574832900,3.7,85,151
1574833200,3.7,85,151
1574833500,3.7,85,151
1574833800,3.7,85,151
1574834100,3.7,85,151
1574834400,3.7,85,151
1574834700,3.7,85,151
1574835000,3.7,85,151
1574835300,3.7,85,151
1574835600,3.7,85,151
1574835900,3.7,85,151
1574836200,3.7,85,151
1574836500,3.7,85,151
1574836800,3.7,85,151
1574837100,3.7,85,151
1574837400,3.7,85,151
1574837700,3.7,85,151
1574838000,3.7,85,151
1574838300,3.7,85,151
1574838600,3.7,85,151
1574838900,3.7,85,151
1574839200,3.7,85,151
1574839500,3.7,85,151
1574839800,3.7,85,151
1574840100,3.7,85,151
1574840400,3.7,85,151
1574840700,3.7,85,151
1574841000,3.7,85,151
1574841300,3.7,85,151
1574841600,3.7,85,151
1574841900,3.7,85,151
1574842200,3.7,85,151
1574842500,3.7,85,151
1574842800,3.7,85,151
1574843100,3.7,85,151
1574843400,3.7,85,151
1574843700,3.7,85,151
1574844000,3.7,85,151
1574844300,3.7,85,151
1574844600,3.7,85,151
1574844900,3.7,85,151
1574845200,3.7,85,151
1574845500,3.7,85,151
1574845800,3.7,85,151
1574846100,3.7,85,151
1574846400,3.7,85,151
1574846700,3.7,85,151
1574847000,3.7,85,151
1574847300,3.7,85,151
1574847600,3.7,85,151
1574847900,3.7,85,151
1574848200,3.7,85,151
1574848500,3.7,85,151
1574848800,3.7,85,151
1574849100,3.7,85,151
1574849400,3.7,85,151
1574849700,3.7,85,151
1574850000,3.7,85,151
1574850300,3.7,85,151
1574850600,3.7,85,151
1574850900,3.7,85,151
1574851200,3.7,85,151
1574851500,3.7,85,151
1574851800,3.7,85,151
1574852100,3.7,85,151
1574852400,3.7,85,151
1574852700,3.7,85,151
1574853000,3.7,85,151
1574853300,3.7,85,151
1574853600,3.7,85,151
1574853900,3.7,85,151
1574854200,3.7,85,151
1574854500,3.7,85,151
1574854800,3.7,85,151
1574855100,3.7,85,151
1574855400,3.7,85,151
1574855700,3.7,85,151
1574856000,3.7,85,151
1574856300,3.7,85,151
1574856600,3.7,85,151
1574856900,3.7,85,151
1574857200,3.7,85,151
1574857500,3.7,85,151
1574857800,3.7,85,151
1574858100,3.7,85,151
1574858400,3.7,85,151
1574858700,3.7,85,151
1574859000,3.7,85,151
1574859300,3.7,85,151
1574859600,3.7,85,151
1574859900,3.7,85,151
1574860200,3.7,85,151
1574860500,3.7,85,151
1574860800,3.7,85,151
1574861100,3.7,85,151
1574861400,3.7,85,151
1574861700,3.7,85,151
1574862000,3.7,85,151
1574862300,3.7,85,151
1574862600,3.7,85,151
1574862900,3.7,85,151
1574863200,3.7,85,151
1574863500,3.7,85,151
1574863800,3.7,85,151
1574864100,3.7,85,151
1574864400,3.7,85,151
1574864700,3.7,85,151
1574865000,3.7,85,151
1574865300,3.7,85,151
1574865600,3.7,85,151
1574865900,3.7,85,151
1574866200,3.7,85,151
1574866500,3.7,85,151
1574866800,3.7,85,151
1574867100,3.7,85,151
1574867400,3.7,85,151
1574867700,3.7,85,151
1574868000,3.7,85,151
1574868300,3.7,85,151
1574868600,3.7,85,151
1574868900,3.7,85,151
1574869200,3.7,85,151
1574869500,3.7,85,151
1574869800,3.7,85,151
1574870100,3.7,85,151
1574870400,3.7,85,151
1574870700,3.7,85,151
1574871000,3.7,85,151
1574871300,3.7,85,151
1574871600,3.7,85,151
1574871900,3.7,85,151
1574872200,3.7,85,151
1574872500,3.7,85,151
1574872800,3.7,85,151
1574873100,3.7,85,151
1574873400,3.7,85,151
1574873700,3.7,85,151
1574874000,3.7,85,151
1574874300,3.7,85,151
1574874600,3.7,85,151
1574874900,3.7,85,151
1574875200,3.7,85,151
1574875500,3.7,85,151
1574875800,3.7,85,151
1574876100,3.7,85,151
1574876400,3.7,85,151
1574876700,3.7,85,151
1574877000,3.7,85,151
1574877300,3.7,85,151
1574877600,3.7,85,151
1574877900,3.7,85,151
1574878200,3.7,85,151
1574878500,3.7,85,151
1574878800,3.7,85,151
1574879100,3.7,85,151
1574879400,3.7,85,151
1574879700,3.7,85,151
1574880000,3.7,85,151
1574880300,3.7,85,151
1574880600,3.7,85,151
1574880900,3.7,85,151
1574881200,3.7,85,151
1574881500,3.7,85,151
1574881800,3.7,85,151
1574882100,3.7,85,151
1574882400,3.7,85,151
1574882700,3.7,85,151
1574883000,3.7,85,151
1574883300,3.7,85,151
1574883600,3.7,85,151
1574883900,3.7,85,151
1574884200,3.7,85,151
1574884500,3.7,85,151
1574884800,3.7,85,151
1574885100,3.7,85,151
1574885400,3.7,85,151
1574885700,3.7,85,151
1574886000,3.7,85,151
1574886300,3.7,85,151
1574886600,3.7,85,151
1574886900,3.7,85,151
1574887200,3.7,85,151
1574887500,3.7,85,151
1574887800,3.7,85,151
1574888100,3.7,85,151
1574888400,3.7,85,151
1574888700,3.7,85,151
1574889000,3.7,85,151
1574889300,3.7,85,151
1574889600,3.7,85,151
1574889900,3.7,85,151
1574890200,3.7,85,151
1574890500,3.7,85,151
1574890800,3.7,85,151
1574891100,3.7,85,151
1574891400,3.7,85,151
1574891700,3.7,85,151
1574892000,3.7,85,151
1574892300,3.7,85,151
1574892600,3.7,85,151
1574892900,3.7,85,151
1574893200,3.7,85,151
1574893500,3.7,85,151
