timestamp,height
1595021537,6.204
1595022437,6.216
1595023337,6.18
1595024237,6.072
1595025137,6.216
1595026037,6.252
1595026937,6.18
1595027837,6.072
1595028737,6.168
1595029637,6.18
1595030537,5.94
1595031437,5.928
1595032337,5.844
1595033237,6
1595034137,5.952
1595035037,5.832
1595035937,5.784
1595036837,5.796
1595037737,5.916
1595038637,5.736
1595039537,5.508
1595040437,5.544
1595041337,5.736
1595042237,5.64
1595043137,5.448
1595044037,5.424
1595044937,5.604
1595045837,5.4
1595046737,5.244
1595047637,5.184
1595048537,5.484
1595049437,5.46
1595050337,5.436
1595051237,5.292
1595052137,5.388
1595053037,5.232
1595053937,5.424
1595054837,5.508
1595055737,5.52
1595056637,5.58
1595057537,5.58
1595058437,5.484
1595059337,5.292
1595060237,5.508
1595061137,5.676
1595062037,5.592
1595062937,5.448
1595063837,5.7
1595064737,5.748
1595065637,5.808
1595066537,5.928
1595067437,5.964
1595068337,5.976
1595069237,5.916
1595070137,5.928
1595071037,6.048
1595071937,6.048
1595072837,5.892
1595073737,6.048
1595074637,6.024
1595075537,6.12
1595076437,6.084
1595077337,5.82
1595078237,4.392
1595079137,6.204
1595080037,5.964
1595080937,5.952
1595081837,6.084
1595082737,5.88
1595083637,5.856
1595084537,5.88
1595085437,5.652
1595086337,5.64
1595087237,5.556
1595088137,6.42
1595089037,5.94
1595089937,5.688
1595090837,5.688
1595091737,5.64
1595092637,5.52
1595093537,5.76
1595094437,5.724
1595095337,5.64
1595096237,5.748
1595097137,5.892
1595098037,5.88
1595098937,5.808
1595099837,5.844
1595100737,5.676
1595101637,5.82
1595102537,5.76
1595103437,5.844
1595104337,5.796
1595105237,5.736
1595106137,5.88
1595107037,5.94
1595107937,5.976
1595108837,5.856
1595109737,5.712
1595110637,5.892
1595111537,5.952
1595112437,5.868
1595113337,5.892
1595114237,5.796
1595115137,5.772
1595116037,5.76
1595116937,5.724
1595117837,5.976
1595118737,5.856
1595119637,5.676
1595120537,5.616
1595121437,5.532
1595122337,5.508
1595123237,5.484
1595124137,5.46
1595125037,5.328
1595125937,5.34
1595126837,5.292
1595127737,5.184
1595128637,5.4
1595129537,5.34
1595130437,5.28
1595131337,5.064
1595132237,5.124
1595133137,4.992
1595134037,5.232
1595134937,5.256
1595135837,5.196
1595136737,5.16
1595137637,5.052
1595138537,5.124
1595139437,5.1
1595140337,5.268
1595141237,4.992
1595142137,5.244
1595143037,5.256
1595143937,5.22
1595144837,5.064
1595145737,5.124
1595146637,5.172
1595147537,5.28
1595148437,5.376
1595149337,5.472
1595150237,5.484
1595151137,5.424
1595152037,5.568
1595152937,5.652
1595153837,5.676
1595154737,5.688
1595155637,5.772
1595156537,5.76
1595157437,5.856
1595158337,5.892
1595159237,5.856
1595160137,5.772
1595161037,5.904
1595161937,5.844
1595162837,5.784
1595163737,5.652
1595164637,5.82
1595165537,5.76
1595166437,5.784
1595167337,5.688
1595168237,5.64
1595169137,5.52
1595170037,5.604
1595170937,5.604
1595171837,5.568
1595172737,5.604
1595173637,5.568
1595174537,5.58
1595175437,5.388
1595176337,5.46
1595177237,5.472
1595178137,5.484
1595179037,5.352
1595179937,5.376
1595180837,5.376
1595181737,5.448
1595182637,5.568
1595183537,5.604
1595184437,5.496
1595185337,5.58
1595186237,5.532
1595187137,5.736
1595188037,5.736
1595188937,5.772
1595189837,5.76
1595190737,5.652
1595191637,5.736
1595192537,5.904
1595193437,5.88
1595194337,5.76
1595195237,5.868
1595196137,5.856
1595197037,5.856
1595197937,5.988
1595198837,5.772
1595199737,5.88
1595200637,6
1595201537,5.844
1595202437,5.832
1595203337,5.736
1595204237,5.7
1595205137,5.688
1595206037,5.64
1595206937,5.568
1595207837,5.436
1595208737,5.532
1595209637,5.604
1595210537,5.544
1595211437,5.352
1595212337,5.436
1595213237,5.424
1595214137,5.316
1595215037,5.316
1595215937,5.412
1595216837,5.304
1595217737,5.4
1595218637,5.268
1595219537,5.196
1595220437,5.172
1595221337,4.98
1595222237,5.112
1595223137,5.172
1595224037,5.16
1595224937,5.256
1595225837,5.124
1595226737,5.088
1595227637,5.136
1595228537,5.304
1595229437,5.34
1595230337,5.328
1595231237,5.46
1595232137,5.748
1595233037,5.952
1595233937,5.76
1595234837,5.46
1595235737,5.508
1595236637,4.92
1595237537,4.608
1595238437,4.488
1595239337,4.692
1595240237,4.716
1595241137,4.896
1595242037,4.596
1595242937,4.812
1595243837,5.376
1595244737,5.388
1595245637,5.28
1595246537,5.16
1595247437,5.208
1595248337,5.148
1595249237,4.776
1595250137,4.74
1595251037,4.968
1595251937,4.812
1595252837,4.836
1595253737,4.68
1595254637,4.74
1595255537,4.644
1595256437,4.572
1595257337,4.428
1595258237,4.572
1595259137,4.584
1595260037,4.62
1595260937,4.392
1595261837,4.992
1595262737,5.508
1595263637,5.496
1595264537,5.412
1595265437,5.496
1595266337,5.412
1595267237,5.448
1595268137,5.448
1595269037,5.484
1595269937,5.496
1595270837,5.604
1595271737,5.58
1595272637,5.892
1595273537,5.856
1595274437,5.796
1595275337,5.82
1595276237,5.724
1595277137,5.82
1595278037,5.796
1595278937,5.808
1595279837,5.952
1595280737,5.76
1595281637,5.748
1595282537,5.712
1595283437,5.868
1595284337,5.916
1595285237,5.916
1595286137,6.084
1595287037,6.06
1595287937,5.868
1595288837,5.796
1595289737,5.808
1595290637,5.88
1595291537,5.808
1595292437,5.772
1595293337,5.808
1595294237,5.736
1595295137,5.628
1595296037,5.436
1595296937,5.436
1595297837,5.172
1595298737,5.388
1595299637,5.112
1595300537,5.232
1595301437,5.184
1595302337,5.112
1595303237,4.932
1595304137,5.064
1595305037,4.836
1595305937,5.04
1595306837,5.016
1595307737,5.016
1595308637,4.956
1595309537,5.148
1595310437,4.86
1595311337,4.752
1595312237,5.052
1595313137,5.1
1595314037,5.148
1595314937,5.112
1595315837,5.244
1595316737,5.088
1595317637,5.28
1595318537,5.304
1595319437,5.364
1595320337,5.364
1595321237,5.544
1595322137,5.544
1595323037,5.4
1595323937,5.58
1595324837,5.724
1595325737,5.664
1595326637,5.064
1595327537,5.532
1595328437,5.736
1595329337,5.976
1595330237,6.084
1595331137,5.784
1595332037,5.736
1595332937,5.76
1595333837,5.82
1595334737,5.688
1595335637,5.736
1595336537,5.76
1595337437,5.604
1595338337,5.484
1595339237,5.448
1595340137,5.388
1595341037,5.58
1595341937,5.484
1595342837,5.46
1595343737,5.388
1595344637,5.64
1595345537,6.948
1595346437,6.108
1595347337,5.712
1595348237,5.64
1595349137,5.784
1595350037,5.88
1595350937,5.856
1595351837,5.724
1595352737,5.892
1595353637,5.808
1595354537,5.796
1595355437,5.856
1595356337,5.94
1595357237,5.844
1595358137,5.82
1595359037,5.856
1595359937,5.952
1595360837,5.892
1595361737,5.808
1595362637,5.832
1595363537,5.868
1595364437,5.784
1595365337,5.688
1595366237,5.916
1595367137,6.012
1595368037,5.988
1595368937,5.88
1595369837,5.748
1595370737,5.88
1595371637,5.796
1595372537,5.892
1595373437,5.88
1595374337,5.928
1595375237,5.82
1595376137,5.712
1595377037,5.436
1595377937,5.676
1595378837,5.676
1595379737,5.664
1595380637,5.652
1595381537,5.616
1595382437,5.4
1595383337,5.412
1595384237,5.508
1595385137,5.304
1595386037,5.136
1595386937,5.268
1595387837,5.172
1595388737,5.112
1595389637,5.136
1595390537,5.28
1595391437,5.136
1595392337,5.124
1595393237,5.016
1595394137,5.184
1595395037,5.232
1595395937,5.196
1595396837,5.112
1595397737,5.04
1595398637,5.172
1595399537,5.208
1595400437,5.04
1595401337,4.992
1595402237,5.124
1595403137,5.4
1595404037,5.316
1595404937,5.316
1595405837,5.388
1595406737,5.364
1595407637,5.496
1595408537,5.496
1595409437,5.664
1595410337,5.628
1595411237,5.664
1595412137,5.676
1595413037,5.856
1595413937,6.06
1595414837,5.856
1595415737,5.82
1595416637,5.844
1595417537,5.916
1595418437,6.108
1595419337,5.928
1595420237,5.964
1595421137,5.964
1595422037,5.904
1595422937,5.904
1595423837,5.688
1595424737,5.988
1595425637,6.864
1595426537,6.156
1595427437,5.904
1595428337,5.988
1595429237,6.24
1595430137,5.892
1595431037,5.856
1595431937,6.876
1595432837,7.32
1595433737,7.296
1595434637,9.18
1595435537,7.536
1595436437,7.164
1595437337,7.812
1595438237,8.22
1595439137,10.848
1595440037,10.992
1595440937,10.188
1595441837,9.528
1595442737,8.88
1595443637,8.496
1595444537,8.352
1595445437,8.196
1595446337,7.692
1595447237,7.536
1595448137,7.272
1595449037,7.116
1595449937,6.888
1595450837,6.612
1595451737,6.72
1595452637,6.48
1595453537,6.42
1595454437,6.516
1595455337,6.348
1595456237,6.348
1595457137,6.252
1595458037,6.06
1595458937,6.06
1595459837,6.012
1595460737,6.084
1595461637,6.06
1595462537,5.916
1595463437,5.868
1595464337,5.868
1595465237,5.736
1595466137,5.58
1595467037,5.736
1595467937,5.676
1595468837,5.676
1595469737,5.544
1595470637,5.436
1595471537,5.304
1595472437,5.076
1595473337,5.076
1595474237,5.172
1595475137,5.244
1595476037,5.22
1595476937,5.184
1595477837,4.884
1595478737,4.92
1595479637,5.064
1595480537,5.112
1595481437,5.148
1595482337,5.052
1595483237,4.932
1595484137,4.956
1595485037,5.04
1595485937,4.992
1595486837,4.956
1595487737,5.112
1595488637,5.22
1595489537,5.112
1595490437,5.16
1595491337,5.28
1595492237,5.34
1595493137,5.172
1595494037,5.388
1595494937,5.388
1595495837,5.496
1595496737,5.412
1595497637,5.46
1595498537,5.712
1595499437,5.964
1595500337,5.904
1595501237,5.94
1595502137,6.012
1595503037,6.072
1595503937,6.144
1595504837,6.132
1595505737,6.084
1595506637,6.012
1595507537,5.904
1595508437,5.808
1595509337,5.664
1595510237,5.856
1595511137,6.012
1595512037,5.988
1595512937,6.012
1595513837,5.916
1595514737,5.916
1595515637,6.216
1595516537,6.276
1595517437,6.372
1595518337,6.6
1595519237,6.792
1595520137,6.612
1595521037,6.48
1595521937,6.324
1595522837,6.264
1595523737,6.276
1595524637,6.948
1595525537,7.176
1595526437,6.564
1595527337,6.288
1595528237,6.132
1595529137,6.216
1595530037,6.264
1595530937,6.12
1595531837,6.06
1595532737,6.096
1595533637,6.216
1595534537,6.084
1595535437,6
1595536337,6.036
1595537237,6.048
1595538137,6.048
1595539037,6.036
1595539937,6.048
1595540837,6.072
1595541737,6.156
1595542637,7.116
1595543537,6.192
1595544437,6.204
1595545337,6.228
1595546237,6.384
1595547137,6.528
1595548037,8.4
1595548937,9.072
1595549837,8.628
1595550737,8.196
1595551637,7.788
1595552537,7.764
1595553437,7.74
1595554337,7.5
1595555237,7.26
1595556137,7.044
1595557037,6.864
1595557937,6.684
1595558837,6.42
1595559737,6.228
1595560637,6.18
1595561537,5.964
1595562437,5.916
1595563337,5.7
1595564237,5.616
1595565137,5.64
1595566037,5.46
1595566937,5.232
1595567837,5.292
1595568737,5.34
1595569637,5.28
1595570537,5.28
1595571437,5.172
1595572337,5.28
1595573237,5.256
1595574137,5.22
1595575037,5.1
1595575937,5.208
1595576837,5.256
1595577737,5.232
1595578637,5.016
1595579537,5.112
1595580437,5.1
1595581337,5.28
1595582237,5.232
1595583137,5.304
1595584037,5.34
1595584937,5.316
1595585837,5.388
1595586737,5.376
1595587637,5.46
1595588537,5.568
1595589437,5.52
1595590337,5.424
1595591237,5.472
1595592137,5.28
1595593037,5.556
1595593937,5.544
1595594837,5.484
1595595737,5.352
1595596637,5.22
1595597537,5.376
1595598437,5.304
1595599337,5.304
1595600237,5.208
1595601137,5.004
1595602037,5.028
1595602937,5.1
1595603837,4.956
1595604737,4.944
1595605637,4.872
1595606537,5.004
1595607437,5.1
1595608337,5.256
1595609237,5.052
1595610137,5.016
1595611037,5.088
1595611937,5.28
1595612837,5.34
1595613737,5.196
1595614637,5.004
1595615537,5.232
1595616437,5.28
1595617337,5.268
1595618237,5.208
1595619137,5.244
1595620037,5.376
1595620937,5.328
1595621837,5.532
1595622737,5.496
1595623637,5.436
1595624537,5.436
1595625437,5.328
1595626337,5.52
1595627237,5.592
1595628137,5.448
1595629037,5.316
1595629937,5.484
1595630837,5.28
1595631737,5.496
1595632637,5.508
1595633537,5.34
1595634437,5.352
1595635337,5.328
1595636237,5.1
1595637137,5.148
1595638037,5.184
1595638937,5.244
1595639837,5.04
1595640737,4.824
1595641637,4.8
1595642537,4.944
1595643437,4.836
1595644337,4.788
1595645237,4.584
1595646137,4.764
1595647037,4.8
1595647937,5.004
1595648837,4.728
1595649737,4.824
1595650637,4.704
1595651537,4.668
1595652437,4.596
1595653337,4.62
1595654237,4.728
1595655137,4.68
1595656037,4.572
1595656937,4.776
1595657837,4.776
1595658737,4.68
1595659637,4.584
1595660537,4.776
1595661437,4.908
1595662337,4.764
1595663237,4.776
1595664137,4.86
1595665037,4.788
1595665937,4.908
1595666837,4.98
1595667737,5.064
1595668637,5.028
1595669537,5.004
1595670437,5.016
1595671337,5.124
1595672237,5.1
1595673137,5.196
1595674037,5.16
1595674937,5.268
1595675837,5.232
1595676737,5.304
1595677637,5.328
1595678537,5.352
1595679437,5.316
1595680337,5.4
1595681237,5.28
1595682137,5.22
1595683037,5.244
1595683937,5.424
1595684837,5.424
1595685737,5.304
1595686637,5.364
1595687537,5.364
1595688437,5.496
1595689337,5.364
1595690237,5.388
1595691137,5.352
1595692037,5.628
1595692937,6.036
1595693837,6.06
1595694737,6.096
1595695637,5.808
1595696537,5.592
1595697437,5.472
1595698337,5.412
1595699237,5.364
1595700137,5.244
1595701037,5.136
1595701937,5.016
1595702837,4.992
1595703737,5.268
1595704637,5.352
1595705537,5.304
1595706437,5.316
1595707337,5.34
1595708237,5.28
1595709137,5.376
1595710037,5.364
1595710937,5.448
1595711837,5.52
1595712737,5.484
1595713637,5.544
1595714537,5.34
1595715437,5.424
1595716337,5.34
1595717237,5.412
1595718137,5.364
1595719037,5.316
1595719937,5.388
1595720837,5.364
1595721737,5.352
1595722637,5.34
1595723537,5.412
1595724437,5.268
1595725337,5.256
1595726237,5.136
1595727137,5.136
1595728037,5.328
1595728937,5.136
1595729837,4.932
1595730737,4.956
1595731637,4.956
1595732537,5.016
1595733437,4.512
1595734337,4.632
1595735237,4.8
1595736137,4.716
1595737037,4.668
1595737937,4.704
1595738837,4.8
1595739737,4.92
1595740637,4.728
1595741537,4.668
1595742437,4.872
1595743337,4.716
1595744237,4.956
1595745137,4.776
1595746037,4.752
1595746937,4.632
1595747837,4.74
1595748737,4.896
1595749637,4.692
1595750537,4.668
1595751437,4.716
1595752337,4.74
1595753237,4.836
1595754137,4.884
1595755037,5.052
1595755937,5.124
1595756837,5.112
1595757737,5.16
1595758637,5.208
1595759537,5.364
1595760437,5.376
1595761337,5.46
1595762237,5.448
1595763137,5.436
1595764037,5.412
1595764937,5.328
1595765837,5.34
1595766737,8.172
1595767637,8.208
1595768537,7.956
1595769437,7.884
1595770337,7.98
1595771237,8.076
1595772137,7.98
1595773037,7.944
1595773937,7.8
1595774837,7.86
1595775737,7.764
1595776637,7.74
1595777537,7.632
1595778437,7.752
1595779337,7.764
1595780237,7.872
1595781137,7.668
1595782037,7.764
1595782937,7.704
1595783837,7.788
1595784737,7.692
1595785637,7.704
1595786537,7.764
1595787437,7.656
1595788337,7.608
1595789237,7.752
1595790137,7.8
1595791037,7.908
1595791937,7.896
1595792837,7.968
1595793737,8.064
1595794637,8.064
1595795537,8.16
1595796437,8.088
1595797337,7.992
1595798237,8.124
1595799137,8.196
1595800037,8.172
1595800937,8.064
1595801837,8.076
1595802737,8.088
1595803637,7.944
1595804537,7.968
1595805437,8.088
1595806337,8.052
1595807237,8.076
1595808137,7.788
1595809037,7.836
1595809937,7.86
1595810837,7.848
1595811737,7.8
1595812637,7.776
1595813537,7.596
1595814437,7.656
1595815337,7.572
1595816237,7.632
1595817137,7.56
1595818037,7.536
1595818937,7.356
1595819837,7.368
1595820737,7.416
1595821637,7.584
1595822537,7.308
1595823437,7.08
1595824337,7.056
1595825237,7.236
1595826137,7.428
1595827037,7.248
1595827937,7.152
1595828837,7.152
1595829737,7.392
1595830637,7.308
1595831537,7.296
1595832437,7.104
1595833337,7.488
1595834237,7.452
1595835137,7.548
1595836037,7.56
1595836937,7.68
1595837837,7.704
1595838737,7.572
1595839637,7.584
1595840537,7.704
1595841437,7.824
1595842337,7.824
1595843237,7.824
1595844137,7.896
1595845037,8.1
1595845937,8.052
1595846837,8.1
1595847737,8.124
1595848637,8.112
1595849537,8.196
1595850437,8.04
1595851337,8.04
1595852237,7.968
1595853137,8.232
1595854037,8.136
1595854937,8.136
1595855837,8.196
1595856737,8.088
1595857637,8.052
1595858537,8.088
1595859437,8.112
1595860337,8.184
1595861237,8.256
1595862137,8.232
1595863037,8.256
1595863937,9.264
1595864837,11.244
1595865737,11.184
1595866637,10.608
1595867537,10.008
1595868437,9.744
1595869337,9.42
1595870237,9.372
1595871137,9.192
1595872037,8.988
1595872937,8.796
1595873837,8.856
1595874737,8.832
1595875637,8.724
1595876537,8.592
1595877437,8.652
1595878337,8.568
1595879237,8.448
1595880137,8.352
1595881037,8.328
1595881937,8.52
1595882837,8.436
1595883737,8.508
1595884637,8.304
1595885537,8.52
1595886437,8.376
1595887337,8.4
1595888237,8.28
1595889137,8.244
1595890037,8.364
1595890937,8.436
1595891837,8.472
1595892737,8.148
1595893637,8.34
1595894537,8.352
1595895437,8.424
1595896337,8.148
1595897237,8.136
1595898137,7.992
1595899037,8.076
1595899937,7.992
1595900837,7.728
1595901737,7.788
1595902637,7.716
1595903537,7.8
1595904437,7.584
1595905337,7.632
1595906237,7.776
1595907137,7.704
1595908037,7.572
1595908937,7.476
1595909837,7.656
1595910737,7.56
1595911637,7.44
1595912537,7.416
1595913437,7.428
1595914337,7.572
1595915237,7.476
1595916137,7.296
1595917037,7.464
1595917937,7.548
1595918837,7.476
1595919737,7.584
1595920637,7.776
1595921537,7.68
1595922437,7.74
1595923337,7.704
1595924237,7.728
1595925137,7.728
1595926037,7.98
1595926937,7.884
1595927837,7.92
1595928737,8.052
1595929637,8.16
1595930537,8.22
1595931437,8.46
1595932337,8.316
1595933237,8.124
1595934137,8.364
1595935037,8.208
1595935937,8.376
1595936837,8.256
1595937737,8.256
1595938637,8.268
1595939537,8.256
1595940437,8.832
1595941337,8.52
1595942237,8.484
1595943137,8.364
1595944037,8.268
1595944937,8.136
1595945837,8.4
1595946737,8.16
1595947637,8.292
1595948537,8.184
1595949437,8.184
1595950337,8.256
1595951237,8.22
1595952137,8.04
1595953037,8.064
1595953937,8.208
1595954837,8.004
1595955737,8.016
1595956637,8.052
1595957537,8.172
1595958437,8.076
1595959337,8.112
1595960237,8.22
1595961137,8.16
1595962037,8.22
1595962937,8.136
1595963837,8.148
1595964737,8.208
1595965637,8.232
1595966537,8.292
1595967437,8.244
1595968337,8.256
1595969237,8.316
1595970137,8.244
1595971037,8.148
1595971937,8.484
1595972837,8.4
1595973737,8.376
1595974637,8.1
1595975537,8.316
1595976437,8.4
1595977337,8.496
1595978237,8.4
1595979137,8.22
1595980037,8.208
1595980937,8.316
1595981837,8.22
1595982737,8.124
1595983637,8.04
1595984537,7.836
1595985437,7.932
1595986337,7.932
1595987237,7.944
1595988137,7.776
1595989037,7.8
1595989937,7.668
1595990837,7.656
1595991737,7.668
1595992637,7.68
1595993537,7.548
1595994437,7.608
1595995337,7.404
1595996237,7.524
1595997137,7.368
1595998037,7.332
1595998937,7.284
1595999837,7.38
1596000737,7.356
1596001637,6.936
1596002537,7.152
1596003437,7.452
1596004337,7.38
1596005237,7.248
1596006137,7.344
1596007037,7.704
1596007937,7.512
1596008837,7.62
1596009737,7.668
1596010637,7.908
1596011537,7.776
1596012437,7.752
1596013337,7.656
1596014237,7.98
1596015137,8.064
1596016037,8.28
1596016937,8.112
1596017837,8.256
1596018737,8.184
1596019637,8.292
1596020537,8.1
1596021437,8.136
1596022337,8.196
1596023237,8.064
1596024137,8.184
1596025037,8.184
1596025937,8.316
1596026837,8.172
1596027737,8.064
1596028637,8.064
1596029537,8.22
1596030437,8.244
1596031337,8.568
1596032237,8.616
1596033137,8.868
1596034037,9.108
1596034937,25.536
1596035837,25.608
1596036737,22.26
1596037637,19.584
1596038537,17.448
1596039437,16.26
1596040337,15.252
1596041237,14.148
1596042137,13.608
1596043037,12.924
1596043937,12.636
1596044837,12.288
1596045737,11.868
1596046637,11.508
1596047537,11.028
1596048437,10.74
1596049337,10.428
1596050237,10.344
1596051137,10.188
1596052037,10.068
1596052937,9.996
1596053837,9.96
1596054737,9.636
1596055637,9.648
1596056537,9.732
1596057437,9.636
1596058337,9.6
1596059237,9.504
1596060137,9.408
1596061037,9.324
1596061937,9.492
1596062837,9.444
1596063737,9.24
1596064637,9.216
1596065537,9.072
1596066437,9.084
1596067337,8.976
1596068237,9.036
1596069137,8.916
1596070037,8.796
1596070937,8.904
1596071837,8.868
1596072737,8.892
1596073637,8.736
1596074537,8.592
1596075437,8.556
1596076337,8.436
1596077237,8.316
1596078137,8.388
1596079037,8.352
1596079937,8.4
1596080837,8.448
1596081737,8.364
1596082637,8.196
1596083537,8.268
1596084437,8.316
1596085337,8.28
1596086237,8.148
1596087137,8.208
1596088037,8.16
1596088937,8.22
1596089837,8.16
1596090737,8.256
1596091637,8.172
1596092537,8.2135
1596093437,8.328
1596094337,8.556
1596095237,8.544
1596096137,8.532
1596097037,8.268
1596097937,8.424
1596098837,8.496
1596099737,8.676
1596100637,8.52
1596101537,8.64
1596102437,8.676
1596103337,8.7
1596104237,8.832
1596105137,8.784
1596106037,9
1596106937,9.324
1596107837,8.964
1596108737,8.868
1596109637,8.856
1596110537,8.928
1596111437,8.964
1596112337,8.892
1596113237,10.044
1596114137,9.576
1596115037,9.12
1596115937,9.01
1596468737,7.44
1596469637,7.26
1596470537,7.116
1596471437,7.188
1596472337,7.248
1596473237,7.2
1596474137,7.128
1596475037,7.14
1596475937,7.212
1596476837,7.248
1596477737,7.308
1596478637,7.14
1596479537,7.164
1596480437,7.224
1596481337,7.392
1596482237,7.392
1596483137,7.356
1596484037,7.38
1596484937,7.356
1596485837,7.404
1596486737,7.464
1596487637,7.62
1596488537,7.572
1596489437,7.428
1596490337,7.464
1596491237,7.428
1596492137,7.488
1596493037,7.56
1596493937,7.632
1596494837,7.572
1596495737,7.584
1596496637,7.38
1596497537,7.572
1596498437,7.452
1596499337,7.368
1596500237,7.536
1596501137,7.488
1596502037,7.476
1596502937,7.26
1596503837,7.176
1596504737,7.02
1596505637,7.092
1596506537,7.152
1596507437,7.2
1596508337,6.852
1596509237,6.648
1596510137,6.804
1596511037,6.768
1596511937,6.804
1596512837,6.78
1596513737,6.708
1596514637,6.84
1596515537,6.708
1596516437,6.588
1596517337,6.828
1596518237,6.852
1596519137,6.672
1596520037,6.636
1596520937,6.756
1596521837,6.744
1596522737,6.792
1596523637,6.78
1596524537,6.852
1596525437,6.756
1596526337,6.852
1596527237,7.008
1596528137,7.068
1596529037,7.128
1596529937,7.128
1596530837,7.164
1596531737,7.248
1596532637,7.104
1596533537,7.284
1596534437,7.368
1596535337,7.32
1596536237,7.392
1596537137,7.548
1596538037,7.512
1596538937,7.368
1596539837,7.44
1596540737,7.632
1596541637,7.68
1596542537,7.44
1596543437,7.332
1596544337,7.452
1596545237,7.452
1596546137,7.392
1596547037,7.224
1596547937,7.272
1596548837,7.38
1596549737,7.476
1596550637,7.284
1596551537,7.248
1596552437,7.224
1596553337,7.164
1596554237,7.404
1596555137,7.356
1596556037,7.176
1596556937,7.2
1596557837,7.164
1596558737,7.164
1596559637,7.092
1596560537,7.08
1596561437,7.032
1596562337,7.056
1596563237,7.02
1596564137,6.984
1596565037,7.068
1596565937,7.188
1596566837,7.284
1596567737,7.308
1596568637,7.02
1596569537,7.14
1596570437,7.332
1596571337,7.248
1596572237,7.2
1596573137,7.14
1596574037,7.272
1596574937,7.344
1596575837,7.368
1596576737,7.272
1596577637,7.428
1596578537,7.608
1596579437,7.5
1596580337,7.62
1596581237,7.452
1596582137,7.476
1596583037,7.5
1596583937,7.584
1596584837,7.416
1596585737,7.38
1596586637,7.344
1596587537,7.26
1596588437,7.224
1596589337,7.14
1596590237,7.056
1596591137,6.996
1596592037,7.044
1596592937,7.116
1596593837,6.996
1596594737,6.804
1596595637,6.72
1596596537,6.864
1596597437,6.888
1596598337,6.852
1596599237,6.696
1596600137,6.636
1596601037,6.732
1596601937,6.672
1596602837,6.66
1596603737,6.66
1596604637,6.612
1596605537,6.612
1596606437,6.636
1596607337,6.684
1596608237,6.708
1596609137,6.564
1596610037,6.6
1596610937,6.696
1596611837,6.804
1596612737,6.756
1596613637,6.66
1596614537,6.732
1596615437,6.816
1596616337,6.804
1596617237,6.912
1596618137,7.056
1596619037,7.236
1596619937,7.296
1596620837,7.284
1596621737,7.332
1596622637,7.284
1596623537,7.272
1596624437,7.308
1596625337,7.332
1596626237,7.284
1596627137,7.152
1596628037,7.296
1596628937,7.428
1596629837,7.464
1596630737,7.5
1596631637,7.296
1596632537,7.344
1596633437,7.032
1596634337,7.164
1596635237,7.14
1596636137,7.284
1596637037,7.128
1596637937,7.08
1596638837,6.876
1596639737,6.96
1596640637,6.912
1596641537,7.08
1596642437,7.296
1596643337,7.248
1596644237,7.056
1596645137,7.02
1596646037,6.996
1596646937,6.948
1596647837,7.068
1596648737,6.912
1596649637,6.984
1596650537,7.008
1596651437,6.96
1596652337,7.008
1596653237,7.152
1596654137,7.32
1596655037,7.44
1596655937,7.404
1596656837,7.428
1596657737,7.38
1596658637,7.488
1596659537,7.404
1596660437,7.416
1596661337,7.44
1596662237,7.368
1596663137,7.572
1596664037,7.428
1596664937,7.596
1596665837,7.548
1596666737,7.608
1596667637,7.524
1596668537,7.512
1596669437,7.56
1596670337,7.548
1596671237,7.332
1596672137,7.368
1596673037,7.344
1596673937,7.188
1596674837,7.164
1596675737,6.9
1596676637,7.008
1596677537,7.02
1596678437,6.96
1596679337,6.936
1596680237,6.9
1596681137,6.744
1596682037,6.66
1596682937,6.684
1596683837,6.66
1596684737,6.612
1596685637,6.468
1596686537,6.408
1596687437,6.408
1596688337,6.588
1596689237,6.468
1596690137,6.444
1596691037,6.54
1596691937,6.444
1596692837,6.576
1596693737,6.504
1596694637,6.552
1596695537,6.48
1596696437,6.636
1596697337,6.756
1596698237,6.72
1596699137,6.744
1596700037,6.768
1596700937,6.828
1596701837,6.792
1596702737,6.852
1596703637,7.08
1596704537,7.068
1596705437,6.888
1596706337,7.116
1596707237,7.092
1596708137,7.344
1596709037,7.032
1596709937,7.308
1596710837,7.116
1596711737,7.128
1596712637,7.248
1596713537,7.284
1596714437,7.08
1596715337,7.2
1596716237,7.26
1596717137,7.224
1596718037,7.248
1596718937,7.224
1596719837,7.26
1596720737,7.152
1596721637,7.236
1596722537,7.2
1596723437,7.08
1596724337,7.044
1596725237,7.224
1596726137,7.176
1596727037,7.128
1596727937,6.852
1596728837,7.08
1596729737,6.936
1596730637,8.676
1596731537,7.836
1596732437,7.452
1596733337,7.356
1596734237,7.356
1596735137,7.464
1596736037,7.668
1596736937,7.716
1596737837,9.192
1596738737,9.612
1596739637,10.02
1596740537,10.164
1596741437,10.176
1596742337,10.104
1596743237,9.684
1596744137,9.528
1596745037,9.18
1596745937,9.192
1596746837,9.012
1596747737,8.748
1596748637,8.592
1596749537,8.388
1596750437,8.4
1596751337,8.148
1596752237,8.112
1596753137,8.124
1596754037,8.112
1596754937,8.028
1596755837,8.136
1596756737,7.992
1596757637,7.944
1596758537,7.92
1596759437,7.86
1596760337,7.752
1596761237,7.788
1596762137,7.656
1596763037,7.5
1596763937,7.44
1596764837,7.356
1596765737,7.332
1596766637,7.224
1596767537,7.128
1596768437,6.96
1596769337,6.984
1596770237,6.864
1596771137,6.96
1596772037,6.996
