
2021-02-24,08:04:47,1614153887,10.771681
2021-02-24,08:07:17,1614154037,8.940880
2021-02-24,08:09:48,1614154188,9.267240
2021-02-24,08:12:17,1614154337,9.171721
2021-02-24,08:14:47,1614154487,8.901080
2021-02-24,08:17:18,1614154639,9.044360
2021-02-24,08:19:48,1614154788,8.033441
2021-02-24,08:22:18,1614154938,9.896081
2021-02-24,08:24:48,1614155089,9.068240
2021-02-24,08:27:18,1614155238,8.662279
2021-02-24,08:29:48,1614155388,7.818520
2021-02-24,08:32:18,1614155538,9.370720
2021-02-24,08:34:48,1614155688,9.545840
2021-02-24,08:37:17,1614155837,10.461240
2021-02-24,08:40:02,1614156002,8.948840
2021-02-24,08:42:32,1614156152,7.914041
2021-02-24,08:45:04,1614156304,9.044360
2021-02-24,08:47:33,1614156453,9.068239
2021-02-24,08:50:03,1614156603,9.092119
2021-02-24,08:52:33,1614156753,9.171720
2021-02-24,08:55:03,1614156903,9.036401
2021-02-24,08:57:33,1614157053,8.694120
2021-02-24,09:00:03,1614157203,9.609520
2021-02-24,09:02:33,1614157353,8.264280
2021-02-24,09:05:02,1614157502,11.710959
2021-02-24,09:07:32,1614157652,8.725960
2021-02-24,09:10:02,1614157803,9.760759
2021-02-24,09:12:32,1614157952,9.092120
2021-02-24,09:15:02,1614158102,8.885160
2021-02-24,09:17:33,1614158254,8.280200
2021-02-24,09:20:03,1614158403,7.953840
2021-02-24,09:22:33,1614158553,8.845361
2021-02-24,09:25:02,1614158702,11.217441
2021-02-24,09:27:48,1614158868,10.325921
2021-02-24,09:30:18,1614159018,8.877200
2021-02-24,09:32:48,1614159168,8.996600
2021-02-24,09:35:17,1614159317,8.646360
2021-02-24,09:37:47,1614159467,9.935880
2021-02-24,09:40:17,1614159618,8.590640
2021-02-24,09:42:48,1614159768,8.901080
2021-02-24,09:45:17,1614159917,8.375719
2021-02-24,09:47:47,1614160067,8.797599
2021-02-24,09:50:18,1614160219,8.256320
2021-02-24,09:52:48,1614160368,8.264280
2021-02-24,09:55:17,1614160517,7.348880
2021-02-24,09:57:48,1614160668,8.678202
2021-02-24,10:00:18,1614160818,8.511041
2021-02-24,10:02:48,1614160968,8.383680
2021-02-24,10:05:18,1614161118,8.877199
2021-02-24,10:07:47,1614161268,7.945880
2021-02-24,10:10:18,1614161418,8.646359
2021-02-24,10:12:48,1614161568,8.606561
2021-02-24,10:15:17,1614161718,9.068239
2021-02-24,10:18:02,1614161882,7.675241
2021-02-24,10:20:33,1614162034,8.359800
2021-02-24,10:23:03,1614162183,7.595639
2021-02-24,10:25:32,1614162332,7.818521
2021-02-24,10:28:03,1614162484,8.885160
2021-02-24,10:30:33,1614162633,9.036401
2021-02-24,10:33:03,1614162783,11.607480
2021-02-24,10:35:33,1614162933,8.168760
2021-02-24,10:38:02,1614163083,8.686159
2021-02-24,10:40:33,1614163233,10.071200
2021-02-24,10:43:03,1614163383,8.980680
2021-02-24,10:45:32,1614163533,8.471239
2021-02-24,10:48:17,1614163697,9.912001
2021-02-24,10:50:48,1614163849,8.757800
2021-02-24,10:53:18,1614163998,8.996600
2021-02-24,10:55:47,1614164147,8.757800
2021-02-24,10:58:17,1614164297,8.320000
2021-02-24,11:00:48,1614164449,9.147840
2021-02-24,11:03:18,1614164598,8.773720
2021-02-24,11:05:48,1614164748,9.330919
2021-02-24,11:08:18,1614164898,9.251320
2021-02-24,11:10:48,1614165049,8.200601
2021-02-24,11:13:18,1614165198,8.996599
2021-02-24,11:15:48,1614165348,12.284081
2021-02-24,11:18:18,1614165498,14.791478
2021-02-24,11:21:02,1614165662,15.802401
2021-02-24,11:23:32,1614165812,17.736681
2021-02-24,11:26:03,1614165963,19.264999
2021-02-24,11:28:32,1614166113,20.570440
2021-02-24,11:31:02,1614166262,18.118761
2021-02-24,11:33:32,1614166412,18.007320
2021-02-24,11:36:03,1614166564,21.891798
2021-02-24,11:38:33,1614166713,20.928638
2021-02-24,11:41:02,1614166862,21.183361
2021-02-24,11:43:32,1614167012,21.454000
2021-02-24,11:46:18,1614167178,25.346439
2021-02-24,11:48:48,1614167328,25.569319
2021-02-24,11:51:18,1614167478,25.967319
2021-02-24,11:53:48,1614167628,25.847919
2021-02-24,11:56:18,1614167778,30.568203
2021-02-24,11:58:48,1614167928,32.112438
2021-02-24,12:01:17,1614168078,26.675760
2021-02-24,12:03:47,1614168227,25.999161
